t;B1;B2;B3;B4;B5;B6;B7;B8;B9
3.3;0.9830061639480461;1.1347893228619017;1.1210788752859577;0.9434400987562976;0.8615863102939583;0.9605254841480826;1.1134452259117906;1.080254498052529;1.0898893444688307
3.31;0.9846502867279702;1.1353136742062169;1.1222692575136313;0.945464524815336;0.8634350951621965;0.9627470823671701;1.1144592292285604;1.0816474738540633;1.0916039314363073
3.32;0.9863583988742283;1.135839695756469;1.1235262656593232;0.9475743784748094;0.8653618958484534;0.9650620029429741;1.1155049778009245;1.0830973407499873;1.0934043110783958
3.33;0.9881114625453872;1.136339661247446;1.1248153466351118;0.949739082789823;0.8673387882935685;0.9674275822178444;1.1165450967168353;1.0845610913554546;1.0952470635762637
3.34;0.9898893180618259;1.136785278094348;1.1261006465493728;0.9519265578524365;0.8693364758738842;0.9697993914866182;1.1175413455308416;1.0859946015315751;1.097087285731798
3.35;0.9916709086928697;1.1371484675578192;1.1273457575924768;0.9541036632266862;0.8713246934501707;0.9721319568058834;1.118455597282622;1.0873536835145434;1.098879516032008
3.36;0.9934345396408464;1.1374021283673397;1.1285144674317424;0.9562366803054719;0.8732726478747578;0.9743795126652429;1.11925079894627;1.0885951225631696;1.1005786611011656
3.37;0.995158168670347;1.1375208595302138;1.1295714919887785;0.9582918273456321;0.875149488341659;0.9764967754969293;1.1198918842283903;1.089677667393744;1.1021409001446427
3.38;0.9968197238624751;1.1374816194603437;1.130483173173977;0.9602357975875364;0.8769247978183832;0.9784397211950817;1.1203466113860776;1.0905629464785278;1.1035245447643889
3.39;0.9983974421433756;1.1372643010856924;1.131218124679858;0.9620363088922436;0.8785690949960313;0.9801663496520912;1.1205863017614681;1.0912162853361531;1.1046908332777072
3.4;0.9998702206736936;1.136852206138951;1.1317478112003303;0.963662651882657;0.8800543348731894;0.9816374189007505;1.1205864589020782;1.0916074041023316;1.1056046413138838
3.41;1.0012179719996852;1.136232406213649;1.1320470492884112;0.965086222759011;0.8813543953438189;0.982817131815428;1.120327253229922;1.091710979705612;1.1062350938325407
3.42;1.0024219731360504;1.1353959831131364;1.1320944212795834;0.9662810268240816;0.8824455370361272;0.983673759444787;1.119793862931133;1.0915070625790069;1.1065560675759853
3.43;1.00346519851731;1.1343381462177615;1.1318725970554362;0.9672241392953035;0.8833068241441727;0.9841801868357047;1.1189766677046655;1.0909813436635964;1.1065465770726777
3.44;1.0043326270229946;1.1330582297133298;1.1313685616712625;0.9678961111456826;0.8839204950576235;0.984314369532103;1.1178712978621261;1.0901252731464486;1.1061910413833798
3.45;1.0050115140211149;1.131559577244215;1.1305737498238528;0.9682813094097533;0.8842722731424321;0.9840596916368909;1.1164785466621425;1.0889360375927173;1.1054794325852044
3.46;1.0054916205240072;1.1298493256052702;1.1294840906486796;0.9683681834952237;0.8843516099470253;0.9834052192467146;1.114804158397812;1.0874164066101366;1.104407310332079
3.47;1.0057653930294164;1.1279381022647146;1.1280999683317734;0.9681494514234925;0.8841518552844091;0.9823458460542291;1.1128585084199185;1.085574463734099;1.1029757495900177
3.48;1.0058280893338898;1.1258396536939745;1.1264261054897664;0.9676222024508734;0.8836703509498743;0.9808823308290828;1.1106561938484938;1.083423238744548;1.1011911707694042
3.49;1.0056778474576094;1.1235704226333025;1.1244713772557677;0.9667879150745914;0.8829084471647762;0.9790212292323639;1.1082155551702833;1.0809802601117646;1.0990650829754331
3.5;1.005315696714804;1.1211490925858354;1.1222485645913312;0.9656523918962561;0.8818714430913168;0.9767747249139731;1.1055581492929625;1.0782670467835132;1.0966137520330093
3.51;1.0047455118144712;1.1185961171136298;1.1197740556244336;0.9642256151109911;0.8805684548595786;0.9741603670367855;1.1027081940477264;1.0753085581939836;1.093857805404471
3.52;1.0039739126056517;1.1159332500599346;1.1170675038861781;0.9625215284409965;0.8790122164207446;0.9712007232330861;1.0996920027654755;1.072132620354341;1.0908217862089475
3.53;1.0030101136253706;1.1131830908212095;1.1141514522619038;0.9605577530822542;0.8772188201385479;0.9679229585072734;1.096537425586306;1.068769344346361;1.087533668365073
3.54;1.0018657289140522;1.1103686564271846;1.1110509313351933;0.9583552466409238;0.8752074053166782;0.9643583517415131;1.0932733117901254;1.065250551651243;1.0840243444901596
3.55;1.0005545385945986;1.1075129896360396;1.1077930406058993;0.9559379150734725;0.8729998038073689;0.9605417622298926;1.089929004838058;1.0616092186527397;1.0803270976503732
3.56;0.9990922244427325;1.1046388096736928;1.1044065208004472;0.9533321882958099;0.8706201524410975;0.9565110590579619;1.0865338791478059;1.0578789504795776;1.076477067396211
3.57;0.9974960820971669;1.1017682097730803;1.100921325142748;0.9505665703893631;0.8680944822572253;0.9523065261614321;1.0831169250206072;1.0540934921912555;1.0725107197460597
3.58;0.9957847176719662;1.0989224034024707;1.0973681969888864;0.9476711752172129;0.8654502944105306;0.9479702555518443;1.0797063856920122;1.0502862832321926;1.0684653298972457
3.59;0.9939777363572746;1.0961215190822005;1.0937782606248447;0.9446772577971266;0.8627161322027788;0.9435455405122497;1.0763294482642887;1.0464900591294477;1.0643784854472202
3.6;0.9920954301581392;1.093384442018943;1.090182631271842;0.9416167510004139;0.8599211579780397;0.9390762795794494;1.0730119883402098;1.0427365026199178;1.0602876168003958
3.61;0.9901584712651341;1.0907286994536922;1.086612049443224;0.9385218161088201;0.8570947426737044;0.9346064008920072;1.0697783665411749;1.0390559447846732;1.0562295602324097
3.62;0.9881876167238918;1.0881703856216622;1.0830965437727889;0.9354244145291477;0.8542660746935679;0.9301793150575844;1.0666512737651719;1.0354771153544549;1.0522401578090357
3.63;0.9862034291274625;1.0857241215416198;1.0796651253248042;0.9323559066061883;0.8514637935281443;0.9258374031497272;1.063651621017644;1.0320269401406341;1.0483538970484991
3.64;0.984226017051439;1.0834030444601104;1.076345515250452;0.9293466820606517;0.8487156522561623;0.9216215448575724;1.060798468917174;1.0287303825467455;1.044603591919371
3.65;0.9822747979407729;1.0812188216368375;1.07316390652885;0.9264258251793865;0.8460482117832128;0.9175706902549734;1.058108991517432;1.0256103253305515;1.041020105530903
3.66;0.9803682851881252;1.0791816832318075;1.0701447594783642;0.9236208165634829;0.8434865684664777;0.9137214771953165;1.0555984688719562;1.0226874882162986;1.0376321137478113
3.67;0.9785239002579874;1.0773004693023192;1.0673106297954429;0.9209572720494935;0.8410541156874013;0.910107895031813;1.0532803027704032;1.019980376597925;1.0344659079910359
3.68;0.9767578099412361;1.075582686299496;1.0646820271144248;0.9184587184018161;0.8387723390052231;0.9067609942545001;1.0511660502639326;1.0175052564191502;1.0315452347054916
3.69;0.9750847881939086;1.0740345689332533;1.0622773015114761;0.9161464045589468;0.8366606437796907;0.9037086407542737;1.04926546994206;1.015276150353071;1.0288911684095243
3.7;0.9735181015346498;1.0726611438191251;1.0601125550154462;0.9140391466184629;0.8347362136052977;0.9009753127862238;1.0475865763932595;1.0133048506157674;1.0265220149014096
3.71;0.9720694166509409;1.071466291901965;1.0582015750411202;0.9121532043681017;0.833013897554646;0.8985819383102575;1.0461356988469306;1.011600944114521;1.0244532410856888
3.72;0.9707487286900466;1.07045280724702;1.0565557867180602;0.9105021870047343;0.8315061240773365;0.8965457702249694;1.0449175406274376;1.010171846127765;1.0226974279853664
3.73;0.9695643086748229;1.0696224503794474;1.055184221332639;0.9090969857114194;0.8302228394267015;0.8948802970587327;1.0439352367261705;1.0090228393146283;1.0212642438038566
3.74;0.9685226685695635;1.0689759949245463;1.054093498505653;0.9079457309588961;0.8291714686658631;0.8935951869091057;1.043190407492007;1.008157115529154;1.0201604343636284
3.75;0.9676285427053042;1.068513266842123;1.0532878202604645;0.9070537727300102;0.8283568976079071;0.8926962627906687;1.0426832071338592;1.0075758186398;1.019389828841027
3.76;0.9668848845325708;1.068233176051622;1.052768975759973;0.906423682296991;0.8277814744389617;0.8921855080203507;1.0424123664030562;1.007278087300298;1.0189533593983007
3.77;0.9662928779757783;1.0681337407047322;1.052536356165135;0.906055274673063;0.8274450302218853;0.8920611007936946;1.0423752294626911;1.0072610973558747;1.0188490940412689
3.78;0.9658519629896781;1.068212104775114;1.0525869797518157;0.9059456513708143;0.8273449179448779;0.8923174776395835;1.0425677855414952;1.0075201042722768;1.0190722827595449
3.79;0.9655598752364903;1.068464549997858;1.0529155280748377;0.9060892635890876;0.8274760702262133;0.8929454259392219;1.04298469649892;1.008048486618479;1.0196154176910743
3.8;0.9654127000856244;1.06888650350184;1.05351439454775;0.9064779963783695;0.8278310761773588;0.8939322061141969;1.0436193218845187;1.0088377921935068;1.0204683086511035
3.81;0.9654049413605613;1.0694725427335918;1.0543737472750974;0.9071012746644086;0.8284002782278787;0.8952617043876265;1.0444637434477266;1.0098777888411292;1.021618175836927
3.82;0.9655296053966044;1.0702163994691898;1.0554816082963863;0.9079461922081323;0.8291718898966631;0.8969146171665189;1.0455087913345238;1.0111565223240664;1.0230497618288208
3.83;0.9657783010093823;1.0711109648477861;1.0568239515473392;0.9089976646192311;0.8301321355299034;0.8988686680534168;1.0467440743865697;1.0126603838152066;1.024745465124763
3.84;0.9661413558927392;1.0721482974340153;1.0583848217922067;0.9102386074012015;0.8312654128987721;0.9010988582511746;1.048158017029866;1.0143741895954743;1.0266854973513606
3.85;0.9666079497574582;1.073319636323722;1.0601464765171469;0.9116501396761777;0.8325544792488888;0.9035777506663362;1.0497379051992075;1.0162812754194956;1.0288480659748638
3.86;0.9671662641880318;1.074615421246437;1.0620895522968592;0.9132118137186765;0.8339806609194923;0.9062757873466759;1.051469943590458;1.0183636077210927;1.0312095837956883
3.87;0.9678036487405767;1.07602532148802;1.064193256465102;0.9149018697305654;0.8355240860138813;0.9091616390232427;1.0533393262674378;1.0206019133879822;1.0337449057620736
3.88;0.9685068022471782;1.0775382752589537;1.066435584058897;0.9166975144403164;0.837163938827126;0.9122025844975041;1.055330322280754;1.0229758292542477;1.0364275927121687
3.89;0.9692619676556735;1.0791425408712567;1.0687935590047142;0.918575221145955;0.8388787338569936;0.9153649164651712;1.0574263774940782;1.0254640717637915;1.0392302005917555
3.9;0.9700551380528936;1.0808257607655642;1.071243497424554;0.9205110477929135;0.8406466062850582;0.9186143691583942;1.0596102332755657;1.0280446264794094;1.0421245925524119
3.91;0.9708722708344273;1.0825750390579216;1.0737612898233402;0.9224809686447697;0.8424456148713578;0.921916561986277;1.0618640621192195;1.030694956288108;1.0450822701774614
3.92;0.9716995063405504;1.0843770328639142;1.0763226978467366;0.9244612141323806;0.844254052317886;0.9252374522358716;1.0641696196374468;1.0333922263262374;1.048074718982406
3.93;0.9725233867231626;1.0862180572183366;1.0789036603426982;0.9264286126227628;0.8460507573852674;0.9285437889392824;1.0665084117380152;1.036113542861587;1.0510737623650335
3.94;0.9733310703875647;1.0880842029554947;1.0814806026900023;0.9283609271977113;0.8478154224521346;0.9318035592904317;1.068861875192781;1.038836202666195;1.0540519174062333
3.95;0.974110537104856;1.089961466462524;1.084030742831968;0.9302371801292016;0.8495288898387257;0.9349864185699599;1.071211569246849;1.0415379488303202;1.056982745402965
3.96;0.9748507788453051;1.0918358897795113;1.08653238721732;0.93203795762622;0.851173430113579;0.9380640944549699;1.0735393754265532;1.0441972285337568;1.0598411897909628
3.97;0.975541971557068;1.0936937091082888;1.0889652099259965;0.9337456876296938;0.8527329957867053;0.9410107568768481;1.0758277022992695;1.0467934480235321;1.062603894207153
3.98;0.9761756235101781;1.095521509417257;1.091310508645292;0.9353448839520371;0.8541934442673452;0.9438033452459698;1.0780596916276823;1.0493072199527753;1.0652494938478272
3.99;0.9767446964292691;1.0973063825014666;1.0935514318367112;0.9368223508770087;0.8555427247125433;0.9464218458622676;1.0802194221499575;1.0517205983077347;1.0677588739725448
4.0;0.9772436964216197;1.0990360855822316;1.0956731723490722;0.938167343415151;0.8567710243786679;0.9488495136271493;1.0822921071032658;1.0540172963705559;1.0701153903380607
4.01;0.9776687326288391;1.1006991973143578;1.0976631238241017;0.9393716796937075;0.8578708712602691;0.9510730336973426;1.0842642815852792;1.0561828835083893;1.0723050474578633
4.02;0.9780175425405434;1.1022852679159543;1.0995109974302055;0.9404298033784705;0.8588371910961458;0.9530826203929587;1.0861239759073402;1.0582049570129721;1.0743166317966042
4.03;0.978289483951581;1.1037849600502105;1.1012088976683765;0.9413387955028494;0.8596673181721121;0.9548720524021032;1.0878608712247575;1.0600732857069843;1.0761417982483295
4.04;0.9784854945651036;1.1051901770747807;1.1027513571453538;0.9420983365402819;0.8603609606840436;0.9564386450250656;1.0894664339255298;1.0617799225546038;1.0777751094406813
4.05;0.9786080211905683;1.106494175337847;1.104135331239368;0.9427106209293415;0.8609201226788709;0.9577831617929581;1.0909340255135898;1.0633192840410162;1.0792140284939271
4.06;0.9786609213146716;1.1076916573461337;1.1053601544467304;0.9431802274863521;0.8613489857103214;0.9589096692128894;1.0922589850345539;1.0646881946047957;1.0804588668001953
4.07;0.9786493405008446;1.1087788428649845;1.1064274608678606;0.9435139501719735;0.8616537542883635;0.9598253395863157;1.0934386814630286;1.065885894913198;1.0815126891508275
4.08;0.9785795695775825;1.1097535153388713;1.1073410717651484;0.9437205944858255;0.8618424699388322;0.9605402077903229;1.0944725339051726;1.066914013266997;1.082381179123998
4.09;0.9784588858979826;1.1106150414453877;1.1081068534182181;0.94381074533258;0.8619247992096862;0.9610668885936278;1.09536199797439;1.067776499919032;1.0830724680645423
4.1;0.97829538309404;1.1113643621160834;1.1087325486454485;0.9437965125345112;0.8619118012631399;0.9614202615067531;1.0961105172758892;1.0684795246023773;1.0835969312700724
4.11;0.9780977937208641;1.1120039539683837;1.1092275853946991;0.9436912602721554;0.8618156807903162;0.9616171303593049;1.0967234395888945;1.0690313381037764;1.083966955177256
4.12;0.9778753090066917;1.1125377607832683;1.1096028657744756;0.9435093266384142;0.8616495318971114;0.9616758647851397;1.0972078980590625;1.0694420992952915;1.0841966794567932
4.13;0.9776373996186671;1.1129710954166445;1.1098705388402617;0.9432657392209279;0.8614270783629202;0.9616160306123528;1.0975726584974053;1.069723669655607;1.084301718009459
4.14;0.9773936409488813;1.113310513325877;1.1100437604025217;0.9429759322145506;0.8611624152967107;0.9614580158339318;1.0978279347077284;1.0698893779673169;1.0842988629354178
4.15;0.9771535459486054;1.1135636596992444;1.1101364431051057;0.9426554700436305;0.8608697567381058;0.9612226584097271;1.0979851746071978;1.0699537585541856;1.084205775641486
4.16;0.9769264080190431;1.113739092964721;1.1101630000455316;0.9423197818749987;0.8605631932042873;0.9609308816506953;1.0980568207343742;1.069932267101544;1.0840406693618776
4.17;0.9767211559307978;1.113846088193335;1.1101380852700227;0.9419839107580965;0.8602564625949699;0.9606033423876218;1.0980560495221308;1.0698409787558534;1.0838219874925117
4.18;0.9765462222156889;1.1138944245704998;1.1100763345644578;0.9416622804667846;0.8599627372632447;0.960260096549859;1.0979964944154141;1.069696273794926;1.0835680822639746
4.19;0.9764094259747204;1.1138941616581581;1.1099921100591221;0.9413684824637857;0.8596944294631952;0.9599202861926557;1.0978919585035936;1.0695145166666502;1.0832968983852773
4.2;0.9763178705924563;1.1138554095882596;1.1098992522480802;0.9411150847855714;0.8594630168161206;0.9596018514286849;1.0977561227864339;1.0693117345818808;1.083025666358424
4.21;0.9762778564547926;1.1137880985972317;1.1098108430708733;0.9409134640718865;0.8592788889133406;0.9593212701525976;1.0976022564799963;1.0691033020918934;1.0827706101722088
4.22;0.976294808444008;1.1137017534219418;1.1097389836952447;0.9407736614550767;0.8591512157087083;0.9590933279067332;1.09744293588018;1.0689036381646324;1.082546674015105
4.23;0.976373217737912;1.113605278027439;1.1096945905594255;0.9407042625910383;0.8590878379581928;0.958930919729749;1.0972897782309725;1.0687259221865577;1.0823672724889597
4.24;0.9765165972706775;1.113506755929332;1.1096872130712794;0.9407123017625528;0.8590951796433004;0.9588448853638193;1.097153196793426;1.0685818350556802;1.082244068550121
4.25;0.9767274501192427;1.1134132710184192;1.1097248761152716;0.9408031897188329;0.8591781820713343;0.9588438787738123;1.097042182888228;1.0684813311011117;1.0821867830509162
4.26;0.9770072500550389;1.1133307533056673;1.109813950187726;0.9409806647293273;0.8593402591758192;0.9589342725541387;1.096964120103076;1.0684324459758316;1.0822030393050908
4.27;0.9773564335367524;1.113263853398466;1.109959051571353;0.9412467662174107;0.8595832734377568;0.9591200974631249;1.0969246351337059;1.0684411449380247;1.0822982455628407
4.28;0.9777744025035445;1.1132158488124284;1.1101629744797727;0.9416018302883767;0.8599075318016158;0.95940301702492;1.0969274888845615;1.0685112150812799;1.082475517664167
4.29;0.9782595374451559;1.1131885844360188;1.1104266565618794;0.9420445064605115;0.8603118009548002;0.9597823368661494;1.0969745105138204;1.0686442041166437;1.0827356434549793
4.3;0.978809220359582;1.113182448616989;1.110749178565503;0.9425717949294578;0.8607933413589222;0.9602550481972965;1.0970655760902615;1.068839407272612;1.0830770898111257
4.31;0.9794198673440878;1.1131963854495666;1.1111277983318801;0.9431791037249937;0.8613479594476007;0.960815904594443;1.097198632459949;1.0690939027868418;1.0834960523348254
4.32;0.9800869706851218;1.1132279429287801;1.1115580186390763;0.9438603251360861;0.8619700774208033;0.9614575309725631;1.0973697658225423;1.0694026353402055;1.0839865469796703
4.33;0.9808051504024426;1.1132733557234635;1.112033687746577;0.9446079307666253;0.8626528200534522;0.9621705633556026;1.0975733134151613;1.0697585456557483;1.0845405420395122
4.34;0.9815682152499663;1.1133276604233953;1.1125471308286545;0.945413084525666;0.8633881178825201;0.9629438177324647;1.097802015622254;1.070152743379287;1.085148128119582
4.35;0.9823692331710946;1.1133848402610755;1.113089309835646;0.9462657727416346;0.8641668260324026;0.9637644859373192;1.0980472048001555;1.0705747193030009;1.0857977229130862
4.36;0.983200611143855;1.1134379955186837;1.1136500087065304;0.9471549504145657;0.8649788577781664;0.964618356108188;1.0982990261539813;1.0710125920180806;1.086476306853355
4.37;0.9840541842295554;1.1134795351306126;1.1142180402907456;0.9480687023845221;0.8658133317308385;0.9654900548659231;1.0985466851618955;1.0714533832174382;1.087169685021973
4.38;0.984921313460823;1.1135013844067267;1.1147814708407429;0.948994417904837;0.8666587312645041;0.9663633079288197;1.0987787153371817;1.0718833151443234;1.0878627700899892
4.39;0.985792991978111;1.1134952033552654;1.1153278575278973;0.9499189767781225;0.867503074502971;0.9672212154534482;1.0989832595801323;1.0722881231255907;1.088539880575089
4.4;0.9866599585593241;1.1134526097985884;1.1158444941305345;0.9508289448586658;0.8683340928601874;0.9680465379911316;1.0991483580242365;1.0726533757636487;1.089185048333888
4.41;0.9875128173997976;1.1133654013668903;1.1163186598592103;0.951710776368148;0.8691394158028496;0.9688219885955721;1.099262235143966;1.0729647952080348;1.0897823289939959
4.42;0.9883421627065659;1.1132257705354325;1.116737866231948;0.952551020136036;0.8699067591971746;0.9695305263344549;1.099313578976638;1.0732085699977236;1.0903161089787796
4.43;0.9891387063899958;1.1130265071430097;1.117090096997202;0.9533365265852926;0.8706241143363289;0.9701556462690508;1.099291805621636;1.073371653261792;1.090771402896841
4.44;0.9898934068858809;1.112761183287459;1.1173640363249173;0.9540546520606726;0.8712799345409997;0.9706816608898331;1.0991873027095493;1.073442039581876;1.09113413535844
4.45;0.9905975969391321;1.112424316123008;1.1175492808398149;0.9546934569600148;0.8718633161006211;0.9710939680467202;1.098991646264018;1.0734090145377204;1.091391401735025
4.46;0.9912431080409301;1.1120115048598977;1.1176365315432788;0.9552418940932027;0.8723641702901287;0.9713793005970955;1.0986977862823277;1.0732633718498934;1.0915317029804412
4.47;0.9918223891458868;1.1115195391569395;1.117617762242742;0.9556899837677939;0.8727733832649861;0.9715259533134712;1.0983001974005242;1.0729975940658236;1.0915451503609923
4.48;0.9923286173113849;1.1109464770637427;1.1174863617571236;0.9560289722872699;0.8730829608079719;0.9715239830385237;1.0977949921408903;1.0726059938640393;1.0914236367678627
4.49;0.9927557980002013;1.1102916916691834;1.1172372478681754;0.9562514708437478;0.8732861551714235;0.9713653786346624;1.0971799954164185;1.072084814230664;1.091160972177551
4.5;0.9930988529675436;1.1095558866024522;1.116866951713358;0.9563515721821108;0.8733775716194728;0.9710441979289792;1.0964547801387212;1.071432286943964;1.0907529817496093
4.51;0.9933536939078909;1.1087410814706178;1.1163736720394537;0.9563249428918762;0.873353252712582;0.9705566695786302;1.095620664894878;1.0706486499407533;1.0901975659719856
4.52;0.9935172803551818;1.1078505691643856;1.1157572994333937;0.9561688897280789;0.8732107388743603;0.9699012585504692;1.0946806756821916;1.0697361251913793;1.0894947231512542
4.53;0.9935876606982067;1.1068888476898469;1.1150194112961918;0.9558823989512202;0.872949104318343;0.969078694694491;1.0936394745811517;1.0686988596422005;1.0886465353695836
4.54;0.9935639955760155;1.1058615297651138;1.1141632389105565;0.9554661482862519;0.8725689679694003;0.9680919646668539;1.0925032589787784;1.0675428325690184;1.087657119769797
4.55;0.9934465633390765;1.1047752338423293;1.113193608460103;0.9549224917088596;0.8720724795699779;0.9669462682001088;1.0912796355092644;1.0662757333039132;1.0865325476671355
4.56;0.9932367476839428;1.1036374604720853;1.112116858279755;0.9542554178523021;0.8714632816956002;0.9656489404037633;1.0899774732484455;1.0649068137422453;1.0852807345098854
4.57;0.992937007976591;1.1024564580222787;1.1109407349492038;0.9534704833707983;0.8707464488997156;0.9642093423896404;1.0886067408850433;1.0634467203064155;1.0839113041155963
4.58;0.9925508331578289;1.1012410817078018;1.109674271083335;0.9525747230793115;0.8699284056498394;0.9626387230393728;1.0871783326047488;1.0619073101456455;1.082435430894317
4.59;0.9920826804613373;1.1000006496985901;1.108327647828213;0.9515765391021871;0.8690168250937673;0.960950055156593;1.0857038872802998;1.0603014563007478;1.0808656639393455
4.6;0.9915379004612729;1.0987447997731887;1.1069120451428514;0.9504855715951058;0.8680205109978155;0.9591578495682581;1.0841956052837212;1.0586428463780624;1.0792157369262354
4.61;0.9909226501954415;1.0974833495979308;1.1054394829423946;0.949312553851429;0.8669492654242851;0.9572779509572095;1.0826660668516592;1.0569457789795946;1.0775003677224588
4.62;0.990243796277931;1.0962261632637162;1.1039226561048994;0.9480691547635023;0.8658137448609745;0.9553273193236772;1.081128055468211;1.0552249617503326;1.075735051484597
4.63;0.9895088100209746;1.0949830262285691;1.1023747662102619;0.9467678116840862;0.8646253075837177;0.9533238009928857;1.079594389209073;1.053495314452697;1.0739358508201031
4.64;0.9887256566313364;1.0937635303183357;1.1008093526952822;0.9454215567277607;0.86339585502805;0.9512858930176273;1.0780777624421802;1.0517717799854496;1.0721191863301986
4.65;0.9879026805357667;1.0925769699509367;1.0992401258828701;0.9440438394746999;0.8621376698753753;0.9492325046793336;1.0765905997267335;1.050069145751612;1.070301630542799
4.66;0.9870484888289671;1.091432250289292;1.0976808040861636;0.9426483488992762;0.8608632534312214;0.9471827195811393;1.075144923215362;1.0484018772667096;1.0684997079034744
4.67;0.9861718347335316;1.0903378076083832;1.096144956709849;0.9412488371549137;0.8595851646986904;0.9451555615651461;1.0737522343602113;1.0467839654017894;1.0667297031313745
4.68;0.9852815028229046;1.0893015417932632;1.0946458549815223;0.9398589476165009;0.8583158633400817;0.9431697673874565;1.0724234102665697;1.0452287881895084;1.0650074798787383
4.69;0.984386197594512;1.0883307605739194;1.093196331655304;0.9384920493250164;0.8570675584852638;0.9412435687624066;1.0711686146371902;1.043748987697468;1.06334831126874
4.7;0.9834944367998397;1.0874321348531684;1.0918086507475935;0.9371610797079306;0.8558520650978089;0.9393944860550018;1.0699972229132395;1.0423563620995928;1.0617667235378987
4.71;0.9826144507500479;1.0866116642958035;1.0904943880993043;0.9358783971748305;0.8546806693595641;0.9376391355699054;1.068917760947184;1.0410617727596396;1.0602763536854094
4.72;0.9817540886274939;1.0858746522191063;1.0892643233176489;0.9346556449206654;0.853564004290464;0.9359930520669957;1.067937856339421;1.0398750658842333;1.0588898217403702
4.73;0.9809207326521596;1.0852256887528353;1.0881283434396138;0.9335036270175777;0.8525119365907526;0.9344705278361123;1.0670642014323324;1.0388050081073794;1.0576186180050762
4.74;0.9801212207828193;1.0846686412155417;1.0870953584829666;0.9324321976469937;0.8515334654834095;0.9330844693935237;1.0663025268786628;1.0378592352328644;1.0564730054221427
4.75;0.979361778479913;1.084206650677321;1.0861732289117;0.9314501641211062;0.8506366341495815;0.9318462726240768;1.0656575846803824;1.0370442132825524;1.05546193704739
4.76;0.9786479599229349;1.0838421337398736;1.0853687049417229;0.9305652041694117;0.8498284541914226;0.930765716987605;1.065133139622659;1.036365210972434;1.0545929884887089
4.77;0.9779845989606364;1.083576788655811;1.0846873775482149;0.9297837978218865;0.8491148434251512;0.9298508792354936;1.0647319680976663;1.0358262827583007;1.0538723050914478
4.78;0.9773757699769872;1.083411605023191;1.0841336410051436;0.929111174103945;0.8485005772008075;0.9291080669406226;1.0644558634165098;1.0354302616518243;1.0533045636088483
4.79;0.9768247587777786;1.083346876421186;1.0837106667851018;0.9285512726660933;0.8479892533609551;0.9285417720267063;1.064305646836021;1.035178761097277;1.0528929480857
4.8;0.9763340435390581;1.0833822154918074;1.083420388667682;0.928106720398139;0.8475832708838646;0.928154644385251;1.0642811836720492;1.0350721853104394;1.0526391396973223
4.81;0.975905285805445;1.0835165711143417;1.083263498939405;0.9277788230178979;0.8472838222019936;0.9279474855827345;1.064381404023714;1.0351097476051085;1.0525433203155008
4.82;0.9755393314793617;1.0837482474577904;1.0832394556095413;0.9275675715706392;0.847090899137532;0.9279192625792744;1.0646043277858404;1.035289496359866;1.0526041896088787
4.83;0.9752362216966303;1.0840749248268606;1.0833465006054288;0.9274716637209143;0.8470033123469328;0.9280671412949183;1.0649470937719199;1.0356083483994794;1.0528189955180578
4.84;0.9749952134350229;1.0844936823342959;1.0835816889392484;0.92748853965586;0.8470187241092074;0.9283865397629282;1.0654059929005797;1.0360621296729848;1.053183577965854
4.85;0.974814809645878;1.0850010225325033;1.0839409288479145;0.9276144323421391;0.8471336942225272;0.9288712004940908;1.0659765055086163;1.0366456231967032;1.0536924256624431
4.86;0.974692798631066;1.0855928982172374;1.0844190328913905;0.9278444317819772;0.8473437386853405;0.9295132815364583;1.0666533429381129;1.037352624288653;1.054338745836029
4.87;0.9746263023057252;1.0862647416728965;1.0850097799470315;0.9281725627933849;0.847643400728309;0.9303034655471368;1.0674304936000287;1.038176003146142;1.0551145466567453
4.88;0.9746118328896137;1.087011496660878;1.085705987954503;0.9285918756934111;0.848026333629792;0.9312310859948912;1.068301273739122;1.0391077748072408;1.056010732021124
4.89;0.974645357456614;1.0878276534584534;1.0864995971461744;0.9290945490912331;0.8484853945905073;0.9322842693852267;1.069258383113815;1.0401391764880046;1.057017208225781
4.9;0.974722369644196;1.0887072872354304;1.0873817633424323;0.929672003802294;0.8490127487643662;0.9334500921464559;1.070293965759498;1.0412607522009716;1.0581230018834986
4.91;0.974837967685472;1.089644100010164;1.0883429607037014;0.930315026680049;0.8495999823464555;0.9347147505419339;1.071399675926214;1.0424624444390806;1.0593163882269903
4.92;0.974986937780479;1.090631466356872;1.089373093117393;0.9310139029352756;0.8502382234121963;0.9360637416889281;1.0725667491746385;1.0437336925572767;1.0605850287125826
4.93;0.9751638416762735;1.0916624829449433;1.090461613166784;0.9317585552828956;0.850918268991649;0.9374820534788993;1.073786078481713;1.045063537307611;1.0619161165869746
4.94;0.9753631071845237;1.092730021881345;1.0915976473906712;0.9325386880337103;0.8516307166597098;0.9389543609202488;1.0750482950547526;1.0464407307905825;1.0632965288268628
4.95;0.97557912023815;1.093826787703284;1.0927701263094693;0.9333439340446444;0.8523660987368064;0.9404652261763152;1.0763438533866867;1.0478538508847093;1.064712982616229
4.96;0.9758063169833946;1.0949453777344051;1.0939679174779149;0.9341640022682924;0.8531150170369018;0.9419992993628943;1.0776631199123048;1.049291419017443;1.0661521943029528
